endTime,artistName,trackName,msPlayed
2020-12-17 16:49,Lofi Fruits Music,Moonlight Garden,14954
2020-12-17 21:54,Lofi Fruits Music,Sunset,12004
2020-12-17 22:51,Pro Football | NFL,"EP 250, Prévia Wk 15: Para Nova York, é vencer ou vencer",2997282
2020-12-17 23:06,Skank,Sem Terra (feat. Manu Chao),998
2020-12-17 23:06,Skank,Ainda Gosto Dela,1184
2020-12-17 23:06,Skank,Mil Acasos,998
2020-12-17 23:06,Skank,Ali - Ao Vivo,835
2020-12-17 23:06,Skank,Esquecimento,1021
2020-12-17 23:06,Skank,Tanto (I Want You) - Ao Vivo,371
2020-12-17 23:07,Skank,Canção Noturna,1114
2020-12-17 23:07,Skank,Canção Noturna,580
2020-12-17 23:07,Skank,Saideira,0
2020-12-17 23:07,Skank,Tão Seu,1648
2020-12-17 23:07,Skank,Galápagos (feat. Nando Reis),92
2020-12-17 23:07,Skank,Dois Rios,15046
2020-12-17 23:07,Skank,Alexia (feat. Nando Reis),3204
2020-12-17 23:07,Skank,Alexia (feat. Nando Reis),1346
2020-12-17 23:11,Skank,Presença - Ao Vivo,229018
2020-12-17 23:15,Skank,Resposta,243438
2020-12-17 23:15,Skank,Simplesmente,9693
2020-12-17 23:19,Skank,Acima do Sol - Ao Vivo,241493
2020-12-17 23:23,Skank,Três Lados - Ao Vivo,220421
2020-12-17 23:23,Skank,Mil Acasos - Ao Vivo,1160
2020-12-17 23:26,Skank,Uma Canção é Pra Isso - Ao Vivo,650
2020-12-17 23:26,Skank,É uma Partida de Futebol - Ao Vivo,173197
2020-12-17 23:26,Skank,Esmola - Ao Vivo,905
2020-12-17 23:27,Skank,Ainda Gosto Dela - Ao Vivo,975
2020-12-17 23:27,Skank,Jackie Tequila - Ao Vivo,0
2020-12-17 23:27,Skank,É Proibido Fumar - Ao Vivo,92601
2020-12-17 23:32,Skank,Ainda Gosto Dela - Ao Vivo,282986
2020-12-17 23:40,Skank,Jackie Tequila - Ao Vivo,191599
2020-12-18 00:32,Broxada Sinistra,S1E31 - O GRANDE CASIMIRO MIGUEL,53894
2020-12-18 00:36,Mauricio Meirelles Podcast,EP #58 - ASSÉDIO SEXUAL NA COMÉDIA,230805
2020-12-18 09:38,Flow Podcast,MURILO COUTO - Flow Podcast #280,5390469
2020-12-18 10:14,Mauricio Meirelles Podcast,ACHISMOS #4 - Badaui CPM22,4133
2020-12-18 10:14,Mauricio Meirelles Podcast,EP #58 - ASSÉDIO SEXUAL NA COMÉDIA,2162081
2020-12-18 11:34,Becky G,Sin Pijama,6737
2020-12-18 11:41,Jads & Jadson,Jeito Carinhoso - Ao Vivo,185906
2020-12-18 11:44,Lauana Prado,Viva Voz - Ao Vivo,164407
2020-12-18 11:47,MC Mari,Senta Concentrada (feat. MC Ws),206146
2020-12-18 11:48,Mauricio Meirelles Podcast,ACHISMOS #3 - Nil Agra,1091191
2020-12-18 11:49,AC/DC,Shot In The Dark,10453
2020-12-18 11:49,Eric Land,Cidade Inteira,87410
2020-12-18 11:49,AC/DC,Hard as a Rock,768
2020-12-18 11:50,AC/DC,Shot In The Dark,39872
2020-12-18 11:56,AC/DC,Shot In The Dark,134972
2020-12-18 11:59,The Rolling Stones,Hate To See You Go,1109
2020-12-18 11:59,AC/DC,Hail Caesar,195450
2020-12-18 11:59,Travis,Closer,618
2020-12-18 12:00,The Beatles,I Will - 2018 Mix,490
2020-12-18 12:00,Led Zeppelin,Whole Lotta Love - Remaster,703
2020-12-18 12:00,The Rolling Stones,Streets Of Love - Remastered 2009,1088
2020-12-18 12:00,Black Sabbath,Loner,810
2020-12-18 12:00,Eric Clapton,Wonderful Tonight,1386
2020-12-18 12:00,AC/DC,Evil Walks,810
2020-12-18 12:00,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),789
2020-12-18 12:00,Black Sabbath,Damaged Soul,597
2020-12-18 12:00,The Rolling Stones,Miss You - Remastered,1109
2020-12-18 12:00,Black Sabbath,Paranoid,832
2020-12-18 12:00,AC/DC,Guns for Hire,533
2020-12-18 12:00,AC/DC,Who Made Who,725
2020-12-18 12:00,AC/DC,Fly on the Wall,1066
2020-12-18 12:00,Huey Lewis & The News,Back In Time,1557
2020-12-18 12:00,Black Sabbath,Sabbath Bloody Sabbath,1002
2020-12-18 12:00,The Beatles,When I'm Sixty Four - Remastered 2009,1258
2020-12-18 12:00,The Beatles,With A Little Help From My Friends - Remastered 2009,1109
2020-12-18 12:00,Led Zeppelin,When the Levee Breaks - Remaster,1109
2020-12-18 12:00,Aerosmith,Jesus Is On The Main Line,682
2020-12-18 12:00,The Beatles,All My Loving - Remastered 2009,768
2020-12-18 12:00,The Rolling Stones,Rock And A Hard Place,1109
2020-12-18 12:00,The Beatles,For No One - Remastered 2009,746
2020-12-18 12:00,Queen,Love Of My Life - Remastered 2011,1514
2020-12-18 12:00,AC/DC,If You Want Blood (You've Got It),704
2020-12-18 12:00,James Brown,The Payback,1130
2020-12-18 12:00,The Beatles,I Want To Hold Your Hand - Remastered 2009,938
2020-12-18 12:00,The Beatles,Roll Over Beethoven - Remastered 2009,1066
2020-12-18 12:00,Queen,Somebody To Love - Remastered 2011,1088
2020-12-18 12:00,The Beatles,Day Tripper - Remastered 2015,1152
2020-12-18 12:00,The Beatles,Love Me Do - Remastered 2009,853
2020-12-18 12:03,Black Sabbath,Paranoid,168440
2020-12-18 12:10,Led Zeppelin,When the Levee Breaks - Remaster,430320
2020-12-18 12:11,The Beatles,You're Going To Lose That Girl - Remastered 2009,895
2020-12-18 12:11,The Beatles,I Am The Walrus - Remastered 2009,1258
2020-12-18 12:11,Led Zeppelin,Fool in the Rain - Remaster,1578
2020-12-18 12:11,The Beatles,I Should Have Known Better - Remastered 2009,746
2020-12-18 12:11,The Who,Behind Blue Eyes,46639
2020-12-18 12:11,AC/DC,Back In Black,2090
2020-12-18 12:11,AC/DC,Realize,981
2020-12-18 12:11,Ozzy Osbourne,Straight to Hell,768
2020-12-18 12:11,AC/DC,What's Next to the Moon,917
2020-12-18 12:11,Queen,Bohemian Rhapsody - Remastered 2011,1023
2020-12-18 12:20,Led Zeppelin,Kashmir - Remaster,517125
2020-12-18 12:27,Led Zeppelin,When the Levee Breaks - Remaster,428851
2020-12-18 12:31,The Rolling Stones,Doom And Gloom,238546
2020-12-18 12:41,Led Zeppelin,Stairway to Heaven - Remaster,485013
2020-12-18 12:44,Arctic Monkeys,R U Mine?,201726
2020-12-18 12:45,AC/DC,Jailbreak,13938
2020-12-18 19:02,AC/DC,Jailbreak,11911
2020-12-18 19:41,Não Ouvo Podcasts,Não Ouvo #253 - Choque de Cultura,2237444
2020-12-18 20:58,XP Investorcast,#45 – Renovando o guarda-roupa: o que esperar do setor de vestuário/joias,5896
2020-12-18 20:58,NerdCast,NerdCast 756 - Política Internacional 2020,4620342
2020-12-18 21:26,Mauricio Meirelles Podcast,ACHISMOS #3 - Nil Agra,530320
2020-12-18 21:47,Mauricio Meirelles Podcast,ACHISMOS #3 - Nil Agra,1126262
2020-12-18 21:53,Mauricio Meirelles Podcast,ACHISMOS #4 - Badaui CPM22,339461
2020-12-18 22:47,Mauricio Meirelles Podcast,ACHISMOS #4 - Badaui CPM22,4373
2020-12-18 23:02,AC/DC,Fire Your Guns,7893
2020-12-18 23:02,Huey Lewis & The News,The Power Of Love,2858
2020-12-18 23:05,Huey Lewis & The News,Back In Time,130773
2020-12-19 11:34,Aerosmith,Pink,47226
2020-12-19 11:34,Eric Clapton,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",14694
2020-12-19 11:38,Arctic Monkeys,R U Mine?,201726
2020-12-19 11:41,Pearl Jam,Soldier of Love,174173
2020-12-19 11:43,The Who,Baba O'Riley,117390
2020-12-19 11:45,David Bowie,Rebel Rebel - 2016 Remaster,164030
2020-12-19 11:52,Led Zeppelin,When the Levee Breaks - Remaster,428820
2020-12-19 11:53,AC/DC,Rock the Blues Away,1356
2020-12-19 11:53,The Rolling Stones,Start Me Up - Remastered 2009,4249
2020-12-19 11:53,The Rolling Stones,Start Me Up - Remastered 2009,32801
2020-12-19 11:53,AC/DC,T.N.T.,2740
2020-12-19 11:53,Aerosmith,Amazing,1347
2020-12-19 11:53,Huey Lewis & The News,The Power Of Love,3980
2020-12-19 11:54,AC/DC,Rock N Roll Train,838
2020-12-19 11:54,AC/DC,Let There Be Rock,3486
2020-12-19 11:54,Paul McCartney,Something - Live,843
2020-12-19 11:54,Led Zeppelin,Immigrant Song - Remaster,1053
2020-12-19 11:54,Aerosmith,Walk This Way,1056
2020-12-19 11:54,The Rolling Stones,Out Of Control,10502
2020-12-19 11:54,The Rolling Stones,Start Me Up - Remastered 2009,1007
2020-12-19 11:54,Led Zeppelin,The Song Remains the Same - Remaster,1795
2020-12-19 11:54,AC/DC,Let's Get It Up,1378
2020-12-19 11:54,AC/DC,Touch Too Much,1184
2020-12-19 11:54,The Rolling Stones,Respectable - Remastered,924
2020-12-19 11:54,Led Zeppelin,D'yer Mak'er - Remaster,692
2020-12-19 11:54,AC/DC,Jailbreak,987
2020-12-19 11:58,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",236760
2020-12-19 12:02,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,260013
2020-12-19 12:10,Led Zeppelin,Stairway to Heaven - Remaster,485013
2020-12-19 12:13,Led Zeppelin,Good Times Bad Times - 1993 Remaster,165957
2020-12-19 12:19,Queen,Bohemian Rhapsody - Remastered 2011,354320
2020-12-19 12:25,Led Zeppelin,When the Levee Breaks - Remaster,391522
2020-12-19 12:25,Green Day,Boulevard of Broken Dreams,1120
2020-12-19 12:25,Led Zeppelin,Heartbreaker - Remaster,1141
2020-12-19 12:28,Ramones,I Wanna Be Sedated,149787
2020-12-19 12:32,Foster The People,Pumped Up Kicks,239600
2020-12-19 12:36,David Bowie,Starman - 2012 Remaster,254293
2020-12-19 12:39,AC/DC,Shot In The Dark,185133
2020-12-19 12:42,The Who,The Seeker - Edit,190373
2020-12-19 12:48,Black Sabbath,Sabbath Bloody Sabbath,347627
2020-12-19 12:57,AC/DC,Inject the Venom,21674
2020-12-19 13:00,AC/DC,Inject the Venom,210893
2020-12-19 13:04,Ozzy Osbourne,All My Life,258278
2020-12-19 13:08,Ozzy Osbourne,Straight to Hell,225027
2020-12-19 13:11,AC/DC,Highway to Hell,208400
2020-12-19 13:16,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",289027
2020-12-19 13:20,AC/DC,Emission Control,221360
2020-12-19 13:22,AC/DC,Hell Ain't a Bad Place to Be,1799
2020-12-19 13:22,AC/DC,Shot Down in Flames,124292
2020-12-19 13:22,AC/DC,Who Made Who,1227
2020-12-19 13:26,AC/DC,Satellite Blues,226333
2020-12-19 13:28,Black Sabbath,Paranoid,168440
2020-12-19 13:32,AC/DC,T.N.T.,214667
2020-12-19 13:39,Led Zeppelin,Since I've Been Loving You - Remaster,444800
2020-12-19 13:45,Black Sabbath,Iron Man,354774
2020-12-19 13:49,Eric Clapton,Cocaine,221640
2020-12-19 13:50,Bon Jovi,Livin' On A Prayer,837
2020-12-19 13:50,The Beatles,Something - Remastered 2009,800
2020-12-19 13:50,Eric Clapton,Wonderful Tonight,821
2020-12-19 13:50,Black Sabbath,Peace Of Mind,63180
2020-12-19 13:50,Led Zeppelin,Misty Mountain Hop - Remaster,350
2020-12-19 13:50,AC/DC,The Jack,883
2020-12-19 13:50,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,860
2020-12-19 13:50,AC/DC,Guns for Hire,883
2020-12-19 13:50,AC/DC,Boogie Man,791
2020-12-19 13:50,Black Sabbath,War Pigs,1199
2020-12-19 13:50,The Beatles,A Hard Day's Night - Remastered 2009,1072
2020-12-19 13:50,The Rolling Stones,Doom And Gloom,773
2020-12-19 13:50,AC/DC,Realize,1268
2020-12-19 13:50,The Beatles,Drive My Car - Remastered 2009,1161
2020-12-19 13:50,The Beatles,All My Loving - Remastered 2009,834
2020-12-19 13:50,Led Zeppelin,Communication Breakdown - 1/4/71 Paris Theatre;Remaster,686
2020-12-19 13:50,AC/DC,Hard as a Rock,1054
2020-12-19 13:50,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,920
2020-12-19 13:50,Queen,Love Of My Life - Remastered 2011,940
2020-12-19 13:50,The Beatles,The Night Before - Remastered 2009,814
2020-12-19 13:50,AC/DC,Shake a Leg,796
2020-12-19 13:50,The Who,Won't Get Fooled Again - Original Album Version,855
2020-12-19 13:54,The Rolling Stones,Doom And Gloom,238547
2020-12-19 13:59,Bon Jovi,Livin' On A Prayer,249293
2020-12-19 14:03,The Rolling Stones,Don't Stop,1332
2020-12-19 14:03,AC/DC,Are You Ready,250333
2020-12-19 14:03,AC/DC,Sin City,859
2020-12-19 14:03,Led Zeppelin,Black Dog - Remaster,737
2020-12-19 14:03,The Beatles,You Really Got A Hold On Me - Remastered 2009,684
2020-12-19 14:03,The Rolling Stones,Rocks Off,42654
2020-12-19 14:03,The Beatles,Let It Be - Remastered 2009,821
2020-12-19 14:03,The Beatles,All I've Got To Do - Remastered 2009,794
2020-12-19 14:04,America,A Horse with No Name,1740
2020-12-19 14:10,America,A Horse with No Name,4300
2020-12-19 14:10,James Brown,People Get Up And Drive Your Funky Soul - Remix,1289
2020-12-19 14:10,AC/DC,Moneytalks,1178
2020-12-19 14:10,Scorpions,Still Loving You,401350
2020-12-19 14:10,AC/DC,If You Want Blood (You've Got It),1204
2020-12-19 14:10,The Beatles,Things We Said Today - Remastered 2009,1396
2020-12-19 23:20,AC/DC,Shot In The Dark,7296
2020-12-19 23:23,Natti Natasha,Me Gusta,197306
2020-12-19 23:26,MC Kevin o Chris,Evoluiu,179644
2020-12-19 23:29,Anitta,Banana,195619
2020-12-19 23:32,Jerry Smith,Os Boys Amam O Ex Chora,153840
2020-12-19 23:35,Jennifer Lopez,Baila Conmigo,163998
2020-12-19 23:37,Leo Santana,Várias Novinhas,139041
2020-12-19 23:40,MC Kevin o Chris,Medley da Gaiola - DENNIS Remix,174334
2020-12-19 23:42,Anitta,Jogação,144255
2020-12-19 23:43,Os Cretinos,Qual bumbum mais bate. Qual bumbum mais pula,47722
2020-12-19 23:45,MC Koringa,Convocação,90410
2020-12-19 23:47,Mc IG,3 Dias Virado,1920
2020-12-19 23:47,MC WM,Para e Repara,157674
2020-12-19 23:48,O Playboy,Só Colocadinha (feat. Mc Dricka) - Remix Bregafunk,13888
2020-12-19 23:58,Gaiola das Popozudas,My Pussy É o Poder,98880
2020-12-20 12:32,Hungria Hip Hop,Amor e Fé - Acústico,322736
2020-12-20 12:35,Hungria Hip Hop,Super Heroi - Acústico,13412
2020-12-20 12:35,Hungria Hip Hop,Um Pedido - Acústico,209304
2020-12-20 12:39,Hungria Hip Hop,Pisando na Lua - Acústico,246103
2020-12-20 12:40,Hungria Hip Hop,Hoje Ela Já Chorou - Acústico,58643
2020-12-20 12:41,Hungria Hip Hop,Pisando na Lua - Acústico,1280
2020-12-20 12:41,Hungria Hip Hop,Super Heroi - Acústico,1066
2020-12-20 12:41,Hungria Hip Hop,Um Pedido - Acústico,1280
2020-12-21 11:33,Data Hackers,Dados e Bolsa de Valores - Data Hackers Podcast 34,2772571
2020-12-21 17:49,Alcione,Você Me Vira A Cabeça (Me Tira Do Sério),157418
2020-12-21 17:51,Israell Muniz,Eu vou tirar você do cabaré,66133
2020-12-21 17:53,Anderson & Vei da Pisadinha,Elas Gostam de Gasolina - Ao Vivo,173468
2020-12-21 18:14,MC Rogerinho,Só Você,187141
2020-12-21 18:28,MC WM,Para e Repara,332213
2020-12-21 18:31,Leo Santana,Várias Novinhas,139041
2020-12-21 18:37,Cristiano Araújo,Hoje Eu To Terrível - Ao Vivo,17544
2020-12-21 18:39,Tati Quebra Barraco,Boladona,126626
2020-12-21 20:15,Jads & Jadson,Jeito Carinhoso - Ao Vivo,132201
2020-12-21 20:28,Eric Land,Cidade Inteira,214285
2020-12-21 20:30,Cristiano Araújo,Hoje Eu To Terrível - Ao Vivo,160453
2020-12-21 20:34,MC Koringa,Dança Sensual,203200
2020-12-21 20:35,Os Cretinos,Qual bumbum mais bate. Qual bumbum mais pula,89830
2020-12-21 20:38,MC WM,Para e Repara,169411
2020-12-21 20:41,Lauana Prado,Viva Voz - Ao Vivo,164407
2020-12-21 20:43,Simone & Simaria,Amoreco,5183
2020-12-21 20:43,MC Marcinho,Glamourosa (Rap Glamurosa),618
2020-12-21 20:43,Tati Quebra Barraco,Boladona,3989
2020-12-21 20:43,Os Cretinos,Qual bumbum mais bate. Qual bumbum mais pula,123527
2020-12-21 20:46,Anitta,Jogação,154402
2020-12-21 20:48,Gaiola das Popozudas,My Pussy É o Poder,174149
2020-12-21 20:51,Major Lazer,Rave de Favela (feat. BEAM),154153
2020-12-21 20:54,MC Rogerinho,Só Você,187141
2020-12-21 21:06,Eric Land,Cidade Inteira,214285
2020-12-21 21:09,Marília Mendonça,Infiel - Ao Vivo,201904
2020-12-21 21:12,Jerry Smith,Os Boys Amam O Ex Chora,153840
2020-12-21 21:14,DENNIS,Te Prometo,161652
2020-12-21 21:18,Andinho,Já É Sensação,181866
2020-12-21 21:20,Luísa Sonza,BRABA,129782
2020-12-21 21:20,Luísa Sonza,TOMA,39324
2020-12-21 21:24,Os Barões Da Pisadinha,Tá Rocheda,203075
2020-12-21 21:26,Eric Land,Cidade Inteira,140872
2020-12-21 21:59,Data Hackers,Dados e Bolsa de Valores - Data Hackers Podcast 34,188741
2020-12-21 22:51,RVCF,Against The Crowd - Episódio #12,3150501
2020-12-21 22:52,Não Ouvo Podcasts,Bicuda #131 - Pintou o Campeão?,58344
2020-12-21 22:56,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,2229
2020-12-21 22:56,AC/DC,Shot Down in Flames,1625
2020-12-21 22:56,AC/DC,You Shook Me All Night Long,1416
2020-12-21 22:56,The Rolling Stones,Start Me Up - Remastered 2009,12268
2020-12-21 22:56,Led Zeppelin,Houses of the Holy - Remaster,1091
2020-12-21 22:56,Eric Clapton,"Don't Cry Sister (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",212720
2020-12-21 22:56,Ben E. King,Stand by Me,1277
2020-12-21 22:56,Queen,Somebody To Love - Remastered 2011,2020
2020-12-21 23:00,AC/DC,Rock the Blues Away,5509
2020-12-21 23:00,Ozzy Osbourne,All My Life,1160
2020-12-21 23:00,AC/DC,Big Balls,1787
2020-12-21 23:00,AC/DC,Stiff Upper Lip,1787
2020-12-21 23:00,The Rolling Stones,Miss You - Remastered,1346
2020-12-21 23:00,Aerosmith,Road Runner,1950
2020-12-21 23:00,Aerosmith,Walk This Way,1230
2020-12-21 23:00,AC/DC,Boogie Man,1648
2020-12-21 23:00,The Rolling Stones,Don't Stop,239146
2020-12-21 23:00,Black Sabbath,Iron Man,1578
2020-12-21 23:00,The Beatles,Day Tripper - Remastered 2015,1416
2020-12-21 23:01,James Brown,People Get Up And Drive Your Funky Soul - Remix,1834
2020-12-21 23:01,The Beatles,Help! - Remastered 2009,17182
2020-12-21 23:07,Paul McCartney,Something - Live,1532
2020-12-21 23:07,Aerosmith,Oh Yeah,1509
2020-12-21 23:07,AC/DC,High Voltage,1741
2020-12-21 23:07,The Beatles,With A Little Help From My Friends - Remastered 2009,1323
2020-12-21 23:07,The Who,Won't Get Fooled Again - Original Album Version,392974
2020-12-21 23:12,AC/DC,Inject the Venom,1277
2020-12-21 23:12,Arctic Monkeys,Do I Wanna Know?,262339
2020-12-21 23:12,AC/DC,Shot In The Dark,1091
2020-12-21 23:12,AC/DC,T.N.T.,1671
2020-12-21 23:12,AC/DC,Realize,1300
2020-12-21 23:12,AC/DC,Dog Eat Dog,5270
2020-12-21 23:12,James Brown,The Payback,1137
2020-12-21 23:15,Led Zeppelin,Over the Hills and Far Away - Remaster,1277
2020-12-21 23:15,The Beatles,You're Going To Lose That Girl - Remastered 2009,1114
2020-12-21 23:15,AC/DC,Let There Be Rock,905
2020-12-21 23:15,Black Sabbath,War Pigs,1486
2020-12-21 23:15,The Rolling Stones,Stray Cat Blues - 50th Anniversary Edition,1230
2020-12-21 23:15,The Beatles,I Should Have Known Better - Remastered 2009,1695
2020-12-21 23:15,AC/DC,Back In Black,928
2020-12-21 23:15,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,2089
2020-12-21 23:15,The Beatles,Drive My Car - Remastered 2009,2461
2020-12-21 23:15,Queen,Another One Bites The Dust - Remastered 2011,5897
2020-12-21 23:15,AC/DC,Highway to Hell,1277
2020-12-21 23:15,Aerosmith,Sunny Side Of Love,859
2020-12-21 23:15,The Rolling Stones,Rain Fall Down - Remastered 2009,1532
2020-12-21 23:15,The Beatles,Let It Be - Remastered 2009,1021
2020-12-21 23:15,AC/DC,Borrowed Time,835
2020-12-21 23:15,Arctic Monkeys,Fluorescent Adolescent,170527
2020-12-21 23:15,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",859
2020-12-21 23:16,David Bowie,Rebel Rebel - 2016 Remaster,1671
2020-12-21 23:16,Foster The People,Pumped Up Kicks,1462
2020-12-21 23:16,AC/DC,Rock N Roll Train,6013
2020-12-21 23:16,The Rolling Stones,Hate To See You Go,1787
2020-12-21 23:16,Led Zeppelin,Kashmir - Remaster,33227
2020-12-21 23:16,AC/DC,Who Made Who,1787
2020-12-21 23:16,AC/DC,Cover You in Oil,1695
2020-12-21 23:16,The Beatles,Here Comes The Sun - Remastered 2009,1509
2020-12-21 23:16,Eric Clapton,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1393
2020-12-21 23:16,AC/DC,Thunderstruck,2229
2020-12-21 23:16,Black Sabbath,Children of the Grave,1393
2020-12-21 23:16,AC/DC,Hard as a Rock,2205
2020-12-21 23:16,Black Sabbath,N.I.B.,1927
2020-12-21 23:16,The Beatles,Back In The U.S.S.R. - 2018 Mix,5596
2020-12-21 23:16,The Beatles,I Want To Hold Your Hand - Remastered 2009,1253
2020-12-21 23:16,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,5247
2020-12-21 23:20,Eric Clapton,Wonderful Tonight,223213
2020-12-21 23:20,Aerosmith,Pink,1393
2020-12-21 23:20,The Rolling Stones,Doom And Gloom,8614
2020-12-21 23:20,Queen,I Want To Break Free - Single Remix,1091
2020-12-21 23:20,The Beatles,You Really Got A Hold On Me - Remastered 2009,975
2020-12-21 23:22,AC/DC,Satellite Blues,673
2020-12-21 23:22,The Beatles,Something - Remastered 2009,1207
2020-12-21 23:22,Led Zeppelin,Fool in the Rain - Remaster,1068
2020-12-21 23:22,AC/DC,Hell Ain't a Bad Place to Be,812
2020-12-21 23:22,The Rolling Stones,"Paint It, Black",673
2020-12-21 23:22,John Lennon,Imagine - Remastered 2010,1068
2020-12-21 23:22,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",118328
2020-12-21 23:22,The Rolling Stones,Respectable - Remastered,1184
2020-12-21 23:22,Paul McCartney,While My Guitar Gently Weeps - Live,975
2020-12-21 23:22,Aerosmith,Cryin',743
2020-12-21 23:22,AC/DC,Stick Around,696
2020-12-21 23:23,Aerosmith,Luv Lies,1230
2020-12-21 23:23,The Rolling Stones,Respectable - Remastered,905
2020-12-21 23:28,Paul McCartney,While My Guitar Gently Weeps - Live,357104
2020-12-21 23:31,The Rolling Stones,Respectable - Remastered,45796
2020-12-22 00:51,Ana Vilela,Trem-Bala,45546
2020-12-22 11:39,Hipsters Ponto Tech,Tecnologia no Cartola FC – Hipsters Ponto Tech #232,2330586
2020-12-22 12:18,Explica Ana,Previsões para a Bolsa em 2021,1075
2020-12-22 12:18,NerdCast,Speak English 34 - A arte do regifting,2334351
2020-12-22 13:44,Primocast,PrimoCast 101 - Reiventando o Mercado de Bebidas (Entenda como criar produtos e construir marcas poderosas),2241074
2020-12-22 18:12,Ana Vilela,Trem-Bala,17045
2020-12-22 18:16,Tropkillaz,Bola Rebola,193440
2020-12-22 18:18,Anitta,Essa mina é louca (Participação especial de Jhama),160893
2020-12-22 18:27,Anitta,Goals,212602
2020-12-22 18:30,Anitta,Na batida,163568
2020-12-22 18:33,Anitta,Veneno,158004
2020-12-22 18:35,Anitta,Volta amor,154933
2020-12-22 18:39,Poo Bear,Will I See You (feat. Anitta),211280
2020-12-22 18:42,Seakret,Perdendo A Mão,184106
2020-12-22 18:45,Leo Santana,Contatinho - Ao Vivo,173229
